index,user_id,follower_id,weight
130,79550166979556554,91039653031843643,0
131,79550166979556554,91039393842730165,0
132,79550166979556554,91038948963391033,0
133,79550166979556554,91038829765466085,2
134,79550166979556554,91000006886036668,6
135,79550166979556554,91038696694880025,0
136,79550166979556554,91038154755150926,0
137,79550166979556554,91037813267502501,0
138,79550166979556554,91037675740468406,0
139,79550166979556554,91037148746094573,0
140,79550166979556554,91037045967820149,0
141,79550166979556554,91035836238271732,0
142,79550166979556554,91034523357156573,0
143,79550166979556554,91034443738780740,0
144,79550166979556554,91033516339369707,0
145,79550166979556554,91032404079154925,4
146,79550166979556554,91032625219638492,0
147,79550166979556554,27488042448249368,0
148,79550166979556554,90997155281508290,0
149,79550166979556554,91001691464275747,2
150,79550166979556554,91020539995362981,0
151,79550166979556554,91022748010157301,0
152,79550166979556554,91019145823393097,0
153,79550166979556554,91017869652923652,0
154,79550166979556554,91017474473990136,0
155,79550166979556554,91016749732861159,2
156,79550166979556554,91015303037720560,0
157,79550166979556554,91015168010491674,0
158,79550166979556554,91000429452728196,2
159,79550166979556554,91014401372460677,0
160,79550166979556554,91014175545890203,4
161,79550166979556554,91012897944115064,0
162,79550166979556554,91010206666856288,0
163,79550166979556554,91013653858358675,0
164,79550166979556554,91013672906790455,0
165,79550166979556554,91013461880870584,0
166,79550166979556554,91003066783896759,8
167,79550166979556554,91006043919751123,0
168,79550166979556554,91000960196810741,0
169,79550166979556554,91000146198795661,0
170,79550166979556554,91012966687708950,0
171,79550166979556554,91008126505981392,2
172,79550166979556554,91011164149912968,0
173,79550166979556554,91012887929164988,0
174,79550166979556554,18490081658905371,0
175,79550166979556554,91012487176001120,0
176,79550166979556554,91011908580152584,0
177,79550166979556554,91011548328236035,0
178,79550166979556554,27488869418995138,0
179,79550166979556554,91011767473280005,0
180,79550166979556554,91011728584742604,0
181,79550166979556554,91012261520348895,0
182,79550166979556554,91012128452908831,0
183,79550166979556554,91012139101197711,0
184,79550166979556554,91007666293314780,0
185,79550166979556554,91002671985595516,0
186,79550166979556554,18609111499399658,0
187,79550166979556554,91010733973706274,0
188,79550166979556554,91010999906211576,2
189,79550166979556554,91011517888075500,0
190,79550166979556554,91011531314041874,0
191,79550166979556554,91010851368080568,0
192,79550166979556554,91009805548787463,0
193,79550166979556554,91010013155301249,0
194,79550166979556554,91011206505043442,0
195,79550166979556554,91011129383327121,0
196,79550166979556554,91010865334064527,0
197,79550166979556554,91011129996744097,0
198,79550166979556554,91011133350090408,0
199,79550166979556554,91010327478540067,2
200,79550166979556554,91011016932988252,0
201,62420951616391126,17492174174479555,12
202,62420951616391126,86813828017297115,0
203,62420951616391126,38338669961233289,0
204,62420951616391126,86349992709592156,0
205,62420951616391126,37698566160073655,0
206,62420951616391126,70124960044532712,0
207,62420951616391126,80007795829638653,0
208,62420951616391126,70122386381848889,0
209,62420951616391126,82221247776167288,0
210,62420951616391126,18136884439223771,0
211,62420951616391126,79090031360214244,0
212,62420951616391126,38963697129794951,0
213,62420951616391126,80091810748124376,6
214,62420951616391126,33924241931797108,0
215,62420951616391126,80248643132589573,0
216,62420951616391126,80396520585693068,8
217,62420951616391126,57370979457520927,6
218,62420951616391126,70123738238533726,0
219,62420951616391126,70122978742353963,0
220,62420951616391126,70121917669425862,0
221,62420951616391126,72991054033323355,0
222,62420951616391126,70123240437563772,0
223,62420951616391126,70047000029545359,0
224,62420951616391126,66092758254748228,0
225,62420951616391126,19673545796655926,0
226,62420951616391126,18977321616797950,2
227,62420951616391126,17806394142822782,0
228,62420951616391126,11236909302557209,0
229,62420951616391126,54899848703071575,10
230,62420951616391126,18455596436934445,0
231,18485761889128097,37615940069665953,0
232,18485761889128097,70121917669425862,0
233,18485761889128097,70047000029545359,0
234,18485761889128097,18524195089662183,0
235,18485761889128097,18489757776847454,0
236,18485761889128097,79090526022796611,0
237,18485761889128097,18455596436934445,0
238,18485761889128097,70122386381848889,0
239,18485761889128097,18977321616797950,0
240,18485761889128097,17806394142822782,0
241,17801971054219731,88628740880340062,0
242,17801971054219731,89212399812351367,0
243,17801971054219731,89053146133829004,0
244,17801971054219731,83343804873053210,0
245,17801971054219731,37698566160073655,0
246,17801971054219731,28069011006341190,0
247,17801971054219731,79090526022796611,0
248,17801971054219731,79456684024530673,0
249,17801971054219731,80221590972794636,0
250,17801971054219731,79090031360214244,0
251,17801971054219731,70121450677715305,0
252,17801971054219731,70123738238533726,0
253,17801971054219731,70123240437563772,0
254,17801971054219731,70122386381848889,0
255,17801971054219731,70124960044532712,0
256,17801971054219731,70122978742353963,0
257,17801971054219731,70047000029545359,0
258,17801971054219731,70121917669425862,0
259,17801971054219731,72991054033323355,0
260,17801971054219731,18785272693125143,0
261,17801971054219731,57706960959263979,0
262,17801971054219731,57295319922857105,0
263,17801971054219731,38963697129794951,0
264,17801971054219731,56637080034038956,0
265,17801971054219731,37604966005708239,0
266,17801971054219731,56391581562766307,0
267,17801971054219731,19230268760383508,0
268,17801971054219731,54907416121923199,0
269,17801971054219731,37369542057296624,0
270,17801971054219731,36900230694601112,0
271,17801971054219731,51246786837430881,0
272,17801971054219731,49505631026982533,0
273,17801971054219731,40786687179068485,0
274,17801971054219731,49054386891210818,0
275,17801971054219731,49053172877929860,0
276,17801971054219731,27288205686928499,0
277,17801971054219731,48659267833533644,0
278,17801971054219731,25114440385355240,0
279,17801971054219731,47325679281456082,0
280,17801971054219731,46389110241444475,0
281,17801971054219731,18592230344343708,0
282,17801971054219731,17768931969529687,0
283,17801971054219731,37737560508699900,0
284,17801971054219731,42632727267088366,0
285,17801971054219731,33924241931797108,0
286,17801971054219731,19389637558938709,0
287,17801971054219731,37628286009033236,0
288,17801971054219731,18521532910128510,0
289,17801971054219731,20885039097951760,0
290,17801971054219731,37740449708065241,0
291,17801971054219731,37616190967688595,0
292,17801971054219731,37607432976831977,0
293,17801971054219731,37609144807561166,0
294,17801971054219731,37633791164913113,0
295,17801971054219731,37636963243627675,0
296,17801971054219731,37638743056624904,0
297,17801971054219731,37639215506173697,0
298,17801971054219731,37641278012232893,0
299,17801971054219731,37644345910668729,0
300,17801971054219731,18620181941184130,0
301,17801971054219731,38042958946020408,0
302,17801971054219731,37741859650617459,0
303,17801971054219731,37741344817327302,0
304,17801971054219731,37740832648769156,0
305,17801971054219731,37740034752687460,0
306,17801971054219731,37739528376462598,0
307,17801971054219731,37738874781515814,0
308,17801971054219731,37738321540236097,0
309,17801971054219731,37736962935663843,0
310,17801971054219731,37619995050721639,0
311,17801971054219731,37618499659411022,0
312,17801971054219731,37621766267311771,0
313,17801971054219731,37622435985703926,0
314,17801971054219731,37623199884554215,0
315,17801971054219731,37624188402314348,0
316,17801971054219731,37625289376706428,0
317,17801971054219731,20887962785312066,0
318,17801971054219731,37638266148531427,0
319,17801971054219731,35153427620070175,0
320,17801971054219731,22793348854963578,0
321,17801971054219731,27068255972811763,0
322,17801971054219731,26246064712638483,0
323,17801971054219731,37635786615526591,0
324,17801971054219731,19158046030819540,0
325,17801971054219731,37636093609160448,0
326,17801971054219731,18446705155490047,0
327,17801971054219731,33570946094384083,0
328,17801971054219731,38472836508987371,0
329,17801971054219731,19830761298245521,0
330,17801971054219731,38338669961233289,0
331,17801971054219731,18422609122533974,0
332,17801971054219731,37378108612837763,0
333,17801971054219731,18568577860879098,0
334,17801971054219731,26646354121122217,0
335,17801971054219731,34631023191818740,0
336,17801971054219731,21754491743163309,0
337,17801971054219731,18619821163141280,0
338,17801971054219731,28800805519409368,0
339,17801971054219731,25304728816514619,0
340,17801971054219731,17863991034188431,0
341,17801971054219731,18413533677077076,0
342,17801971054219731,30663024795597981,0
343,17801971054219731,22035474253511940,0
344,17801971054219731,18516740445949764,0
345,17801971054219731,32939290184564757,0
346,17801971054219731,19673545796655926,0
347,17801971054219731,18518457821806808,0
348,17801971054219731,18570127318819263,4
349,17801971054219731,31901641147597554,0
350,17801971054219731,17806394142822782,0
351,17801971054219731,31489007521572878,0
352,17801971054219731,18402336848325351,0
353,17801971054219731,19343218180003693,0
354,17801971054219731,18795181196064744,0
355,17801971054219731,19424545487099220,0
356,17801971054219731,29452290154708822,0
357,17801971054219731,18237244678934105,0
358,17801971054219731,25550376705913934,0
359,17801971054219731,28783699559104568,0
360,17801971054219731,18902226144474483,0
361,17801971054219731,27884440604047088,0
362,17801971054219731,9064834560810067,0
363,17801971054219731,27150646009335542,0
364,17801971054219731,27198512959775178,0
365,17801971054219731,18395123614072137,0
366,17801971054219731,18394337352452167,0
367,17801971054219731,26348992347693067,0
368,17801971054219731,24657975927526688,0
369,17801971054219731,24641149332806916,0
370,17801971054219731,18436417242907349,0
371,17801971054219731,18566857511772401,0
372,17801971054219731,17771651440643422,0
373,17801971054219731,24208748234333553,0
374,17801971054219731,24846600152203802,0
375,17801971054219731,18838275543654911,0
376,17801971054219731,18489757776847454,0
377,17801971054219731,18588195336605577,0
378,17801971054219731,18455596436934445,0
379,17801971054219731,18524195089662183,0
380,17801971054219731,18597470215184565,0
381,17801971054219731,19390030969477020,0
382,17801971054219731,19930394673959035,0
383,17801971054219731,19013788674159394,0
384,17801971054219731,18441050217368916,0
385,17801971054219731,18854727589687930,0
386,17801971054219731,18506723265716425,0
387,17801971054219731,18562817970250460,0
388,17801971054219731,18797890324525828,0
389,17801971054219731,18977321616797950,0
390,17801971054219731,18447093939159322,0
391,17801971054219731,18520743569378851,0
392,17801971054219731,18498723849028068,0
393,17801971054219731,20880162814801299,0
394,17801971054219731,19701957767880454,0
395,17801971054219731,19715726218536802,0
396,17801971054219731,17661674928796165,0
397,17801971054219731,18318942860838430,0
398,17801971054219731,21220999857566471,0
399,17801971054219731,18474894233554258,0
400,17801971054219731,20025559594979598,0
401,17801971054219731,20021768444334665,0
402,17801971054219731,18926518338187302,0
403,17801971054219731,18684972314522235,0
404,17801971054219731,18491361380647670,0
405,17801971054219731,19417852322925198,0
406,17801971054219731,18619370045564200,0
407,17801971054219731,21470560517018388,0
408,17801971054219731,17395530609255862,0
409,17801971054219731,18490848465243688,0
410,17801971054219731,18333726257013907,0
411,17801971054219731,18504719969402974,0
412,17801971054219731,18475883422917140,0
413,17801971054219731,19131481686664013,0
414,17801971054219731,18425074260746903,0
415,17801971054219731,18479445634564840,0
416,17801971054219731,18227262005519495,0
417,17801971054219731,18678762628575844,0
418,17801971054219731,18083005354289441,0
419,17801971054219731,18491414001590661,0
420,17801971054219731,18500215265141736,0
421,17801971054219731,18582984532545423,0
422,17801971054219731,17782458089804139,0
423,17801971054219731,18245635002960032,0
424,17801971054219731,19797367606899739,0
425,17801971054219731,18036335093557671,0
426,17801971054219731,18760497897006019,0
427,17801971054219731,20031455149078037,0
428,17801971054219731,18435190310162208,0
429,17801971054219731,18504653245107681,0
430,17801971054219731,18479899994079298,0
431,17801971054219731,18485985397809359,0
432,17801971054219731,18444128232524857,0
433,17801971054219731,18618759301424863,0
434,17801971054219731,17803339553115885,0
435,17801971054219731,18654785154965551,0
436,17801971054219731,18135301739325432,0
437,17801971054219731,18339945518556600,0
438,17801971054219731,18520007294173407,0
439,17801971054219731,19329541504912320,0
440,17801971054219731,18642831623188586,0
441,8356785260952452,88628740880340062,0
442,8356785260952452,87287283544233933,0
443,8356785260952452,86468057033086778,0
444,8356785260952452,86047654022223697,0
445,8356785260952452,38338669961233289,0
446,8356785260952452,72387851729241670,0
447,8356785260952452,80008307498026089,0
448,8356785260952452,81642669265126438,0
449,8356785260952452,79090526022796611,0
450,8356785260952452,79090031360214244,0
451,8356785260952452,74497583007925856,0
452,8356785260952452,9883690445949484,0
453,8356785260952452,70121450677715305,0
454,8356785260952452,32274444621130530,0
455,8356785260952452,18395127758302046,0
456,8356785260952452,53462141001248489,0
457,8356785260952452,70122978742353963,0
458,8356785260952452,70123240437563772,0
459,8356785260952452,70124960044532712,0
460,8356785260952452,70123738238533726,0
461,8356785260952452,75024980346143994,0
462,8356785260952452,70122386381848889,0
463,8356785260952452,70121917669425862,0
464,8356785260952452,74109007057389426,0
465,8356785260952452,70047000029545359,0
466,8356785260952452,72991054033323355,0
467,8356785260952452,36975513725778394,0
468,8356785260952452,66092758254748228,0
469,8356785260952452,25114440385355240,0
470,8356785260952452,70568337357652275,0
471,8356785260952452,18867542181164868,0
472,8356785260952452,66960044064768083,0
473,8356785260952452,66966775507452364,0
474,8356785260952452,39136435427579117,0
475,8356785260952452,32636982911248537,0
476,8356785260952452,59844335963712791,0
477,8356785260952452,62743624557488633,0
478,8356785260952452,57706960959263979,0
479,8356785260952452,18428952547804052,0
480,8356785260952452,8993071966308232,0
481,8356785260952452,34725633631153139,0
482,8356785260952452,45712747253378287,0
483,8356785260952452,56624354318856003,0
484,8356785260952452,18067217942914409,0
485,8356785260952452,18888152429228477,0
486,8356785260952452,49232871212160923,0
487,8356785260952452,1924961995196764,0
488,8356785260952452,22035474253511940,0
489,8356785260952452,52469053715073217,0
490,8356785260952452,18136558010967255,0
491,8356785260952452,46481298214305879,0
492,8356785260952452,33924241931797108,0
493,8356785260952452,49505631026982533,0
494,8356785260952452,49557176013729681,0
495,8356785260952452,32392436036086137,0
496,8356785260952452,28582086593887717,0
497,8356785260952452,17225127696848283,0
498,8356785260952452,19390030969477020,0
499,8356785260952452,18500903314498397,0
500,8356785260952452,41924167822389170,0
501,8356785260952452,45626004739108000,0
502,8356785260952452,34260302264744780,0
503,8356785260952452,46744300346644120,0
504,8356785260952452,18167366128307387,2
505,8356785260952452,46313314592986493,0
506,8356785260952452,45384923486269387,0
507,8356785260952452,45371994383757237,0
508,8356785260952452,18620181941184130,0
509,8356785260952452,37737560508699900,0
510,8356785260952452,37740034752687460,0
511,8356785260952452,37618499659411022,0
512,8356785260952452,18592230344343708,0
513,8356785260952452,27150646009335542,0
514,8356785260952452,18795181196064744,0
515,8356785260952452,37736962935663843,0
516,8356785260952452,37628286009033236,0
517,8356785260952452,35153427620070175,0
518,8356785260952452,37609144807561166,0
519,8356785260952452,37638743056624904,0
520,8356785260952452,37644345910668729,0
521,8356785260952452,31901641147597554,0
522,8356785260952452,37638266148531427,0
523,8356785260952452,37636963243627675,0
524,8356785260952452,37635786615526591,0
525,8356785260952452,18446705155490047,0
526,8356785260952452,37633791164913113,0
527,8356785260952452,37624188402314348,0
528,8356785260952452,37623199884554215,0
529,8356785260952452,37622435985703926,0
530,8356785260952452,37621766267311771,0
531,8356785260952452,18902226144474483,0
532,8356785260952452,28783699559104568,0
533,8356785260952452,26246064712638483,0
534,8356785260952452,25550376705913934,0
535,8356785260952452,43789601161298748,0
536,8356785260952452,9009126895109016,12
537,8356785260952452,18778425050395091,0
538,8356785260952452,42694207335273805,0
539,8356785260952452,40786687179068485,0
540,8356785260952452,18455596436934445,0
541,8356785260952452,12545217347351501,0
542,8356785260952452,18491361380647670,0
543,8356785260952452,8603543777940376,0
544,8356785260952452,19424545487099220,0
545,8356785260952452,33489296995041410,0
546,8356785260952452,37162054634603009,0
547,8356785260952452,33570946094384083,0
548,8356785260952452,37193163403901028,0
549,8356785260952452,36892351579253739,0
550,8356785260952452,17806394142822782,0
551,8356785260952452,18574358216024767,0
552,8356785260952452,18476963873276311,0
553,8356785260952452,18237244678934105,0
554,8356785260952452,17843411747933753,0
555,8356785260952452,19343218180003693,0
556,8356785260952452,19673545796655926,0
557,8356785260952452,18164835487648876,0
558,8356785260952452,22793348854963578,0
559,8356785260952452,18883243291850557,0
560,8356785260952452,24641149332806916,0
561,8356785260952452,18402336848325351,0
562,8356785260952452,27198512959775178,0
563,8356785260952452,18983211912541515,0
564,8356785260952452,18395123614072137,0
565,8356785260952452,18566857511772401,0
566,8356785260952452,19412484332334529,0
567,8356785260952452,18862892744848698,0
568,8356785260952452,18977321616797950,0
569,8356785260952452,18562817970250460,0
570,8356785260952452,18863151381606482,0
571,8356785260952452,19167581293131660,0
572,8356785260952452,18513355575771609,0
573,8356785260952452,18854727589687930,0
574,8356785260952452,18797890324525828,0
575,8356785260952452,18607899435979425,0
576,8356785260952452,18506723265716425,0
577,8356785260952452,18558178957574552,0
578,8356785260952452,18838275543654911,0
579,8356785260952452,18489757776847454,0
580,8356785260952452,18349892812769952,0
581,8356785260952452,18478239347232403,0
582,8356785260952452,21754491743163309,0
583,8356785260952452,18790140562760251,0
584,8356785260952452,18480702466936725,0
585,8356785260952452,20067134853790536,0
586,8356785260952452,17661674928796165,0
587,8356785260952452,18333726257013907,0
588,8356785260952452,8605121669862336,0
589,8356785260952452,18318942860838430,0
590,8356785260952452,17949698910136601,0
591,8356785260952452,17395530609255862,0
592,8356785260952452,19930394673959035,0
593,8356785260952452,14497806326484451,0
594,8356785260952452,18699294532837832,0
595,8356785260952452,18475883422917140,0
596,8356785260952452,8933598151680859,0
597,8356785260952452,18245635002960032,0
598,8356785260952452,18525874440490659,0
599,8356785260952452,19486219288090116,0
600,8356785260952452,19031638236328735,0
601,8356785260952452,9718833450182801,4
602,8356785260952452,18435190310162208,0
603,8356785260952452,18036335093557671,0
604,8356785260952452,18423169413390688,0
605,8356785260952452,18603481715036942,0
606,8356785260952452,19679421523180892,0
607,8356785260952452,19751157388164478,0
608,8356785260952452,18342570160907640,0
609,8356785260952452,19161629660689784,0
610,8356785260952452,18951190658540343,0
611,8356785260952452,18950761627120434,0
612,8356785260952452,19841021520278957,0
613,8356785260952452,19956985864016418,0
614,8356785260952452,18868931070911359,0
615,8356785260952452,19136744831185289,0
616,8356785260952452,18524195089662183,0
617,8356785260952452,18208208589761357,0
618,8356785260952452,18135301739325432,0
619,8356785260952452,18531541310611957,0
620,8356785260952452,19140312872378459,0
621,8356785260952452,18393283495569426,0
622,8356785260952452,18476728858824689,0
623,8356785260952452,19142320860815678,0
624,8356785260952452,18314099211470707,0
625,8356785260952452,19482678689934566,0
626,8356785260952452,18463228616352053,0
627,8356785260952452,18580856815602922,0
628,8356785260952452,18454270305477548,0
629,8356785260952452,18600913156821207,0
630,8356785260952452,18505127294247658,0
631,8356785260952452,19248261642985502,0
632,8356785260952452,17864213008807917,0
633,8356785260952452,18117933818776578,0
634,8356785260952452,18521889224642483,0
635,8356785260952452,18565889898168433,0
636,8356785260952452,19338756248448238,0
637,8356785260952452,8920278565757219,0
638,8356785260952452,18588531239538239,0
639,8356785260952452,19114723747426421,0
640,8356785260952452,19166493747307326,0
641,18446678314041838,18455596436934445,0
642,18446678314041838,18977321616797950,0
643,18446678314041838,33924241931797108,0
644,18429032118993868,89743171241645365,0
645,18429032118993868,88801943098496780,0
646,18429032118993868,86652526310462664,0
647,18429032118993868,38338669961233289,0
648,18429032118993868,74160742527403715,0
649,18429032118993868,79456684024530673,0
650,18429032118993868,80766932501923004,2
651,18429032118993868,79090031360214244,0
652,18429032118993868,78573527746217904,0
653,18429032118993868,80010266447709880,0
654,18429032118993868,80295188774258114,0
655,18429032118993868,78513518154876394,0
656,18429032118993868,79099856347465393,0
657,18429032118993868,78459857435363313,2
658,18429032118993868,76940591215150864,0
659,18429032118993868,52458661940515232,0
660,18429032118993868,18521038438386939,0
661,18429032118993868,70122978742353963,0
662,18429032118993868,70123738238533726,0
663,18429032118993868,70121450677715305,0
664,18429032118993868,70123240437563772,0
665,18429032118993868,70122386381848889,0
666,18429032118993868,70121917669425862,0
667,18429032118993868,70124960044532712,0
668,18429032118993868,74109007057389426,0
669,18429032118993868,70047000029545359,0
670,18429032118993868,72991054033323355,0
671,18429032118993868,36975513725778394,0
672,18429032118993868,72035097298077246,0
673,18429032118993868,66092758254748228,0
674,18429032118993868,25114440385355240,2
675,18429032118993868,65883563516494076,0
676,18429032118993868,29075078580217868,0
677,18429032118993868,57706960959263979,0
678,18429032118993868,20030080313348164,0
679,18429032118993868,59844335963712791,0
680,18429032118993868,50467557452256379,0
681,18429032118993868,56899145227546585,0
682,18429032118993868,18888152429228477,0
683,18429032118993868,56391581562766307,0
684,18429032118993868,18580056556290653,0
685,18429032118993868,18427664964633513,0
686,18429032118993868,33570946094384083,0
687,18429032118993868,19211011468948313,0
688,18429032118993868,33924241931797108,0
689,18429032118993868,18422609122533974,0
690,18429032118993868,37378108612837763,0
691,18429032118993868,19673545796655926,0
692,18429032118993868,36890892500428909,0
693,18429032118993868,34631023191818740,0
694,18429032118993868,36871250386303455,0
695,18429032118993868,20492745898880237,0
696,18429032118993868,18452053785428543,0
697,18429032118993868,18595700798759463,0
698,18429032118993868,18413533677077076,0
699,18429032118993868,31901641147597554,0
700,18429032118993868,32939290184564757,0
701,18429032118993868,32355306150766976,0
702,18429032118993868,18345263194276989,0
703,18429032118993868,31489007521572878,0
704,18429032118993868,20032821279478321,0
705,18429032118993868,18527035431690415,0
706,18429032118993868,17859751411781828,0
707,18429032118993868,18455596436934445,0
708,18429032118993868,19191489122922825,2
709,18429032118993868,18489974227050974,0
710,18429032118993868,29974854468550745,0
711,18429032118993868,29916559819292398,0
712,18429032118993868,29864381181799338,0
713,18429032118993868,18402336848325351,0
714,18429032118993868,18795181196064744,0
715,18429032118993868,27884440604047088,0
716,18429032118993868,19343218180003693,0
717,18429032118993868,28448503709221601,0
718,18429032118993868,9064834560810067,0
719,18429032118993868,24487335488314526,0
720,18429032118993868,27761523487083535,0
721,18429032118993868,18570127318819263,12
722,18429032118993868,27827950059976630,0
723,18429032118993868,20888645294471030,0
724,18429032118993868,18624168401692585,0
725,18429032118993868,27150646009335542,0
726,18429032118993868,27198512959775178,0
727,18429032118993868,26246064712638483,0
728,18429032118993868,18425309460024414,0
729,18429032118993868,18902226144474483,0
730,18429032118993868,18395123614072137,0
731,18429032118993868,18394337352452167,0
732,18429032118993868,24641149332806916,0
733,18429032118993868,24973045980644197,0
734,18429032118993868,21603509480321478,0
735,18429032118993868,18446705155490047,0
736,18429032118993868,18753800400662960,0
737,18429032118993868,25281018017015357,0
738,18429032118993868,18694485451874579,0
739,18429032118993868,18588914363253245,0
740,18429032118993868,24482542276500923,0
741,18429032118993868,22793348854963578,0
742,18429032118993868,18513044901831563,0
743,18429032118993868,24846600152203802,0
744,18429032118993868,18983211912541515,0
745,18429032118993868,24208748234333553,0
746,18429032118993868,24031179504266653,0
747,18429032118993868,19930394673959035,0
748,18429032118993868,23406253114310931,0
749,18429032118993868,23945447628201769,0
750,18429032118993868,23282499376824364,0
751,18429032118993868,23849113207881826,0
752,18429032118993868,18491666657821522,0
753,18429032118993868,19167581293131660,0
754,18429032118993868,18455888292847637,0
755,18429032118993868,21274162769592068,0
756,18429032118993868,18467997154659798,0
757,18429032118993868,23397226578619671,0
758,18429032118993868,18883243291850557,0
759,18429032118993868,18699294532837832,0
760,18429032118993868,19013788674159394,0
761,18429032118993868,18441050217368916,0
762,18429032118993868,18854727589687930,0
763,18429032118993868,18862892744848698,0
764,18429032118993868,18797890324525828,0
765,18429032118993868,18481292633031442,0
766,18429032118993868,22035474253511940,0
767,18429032118993868,18126327260194845,0
768,18429032118993868,18838275543654911,0
769,18429032118993868,19830761298245521,0
770,18429032118993868,18447093939159322,0
771,18429032118993868,18562817970250460,0
772,18429032118993868,17782396740768225,0
773,18429032118993868,18558178957574552,0
774,18429032118993868,19701957767880454,0
775,18429032118993868,18597470215184565,0
776,18429032118993868,18585068554535222,0
